,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label, AutoStake  Slash Protected,StakeWithUs,BHarvest,Crosnest,SG1,Chorus One,Forbole,Bi23 Labs,kytzu,Notional, block pane ,stakefish,d3akashcloud,Figment,Oldcat, Stakepile,CLOSED,Citadelone,Frens ,Cosmostation,Kleomedes,Coinage x DAIC,polkachucom,Meria,Stakeflow,ChainLayer,DACM,Allnodes,PoS Node,SmartNodes,Quebec,MrK,Redelegate,Trust Nodes,Everstake,AlphaNodes,coaction,Please Redelegate,WeStaking,offline,Decloud Nodes Lab,ChainTools,0 Fee  ACI69  Airdrops,Consensus One, uGaenn ,Wetez,Validatriumcom,Inter Blockchain Services,Bit Cat,Easy 2 Stake,Nodeasycom,Huobi,ChainodeTech,Psycho Node,TRGC By Liquify,StakeSeeker by BTCS,europlots,P2PORG  P2P Validator,Colossus,Kiln,Luganodes,InfStones,Stir,Sunflower,Cryptostakecom ,CEXIO Validator,stake2earn,StakeCraft,Staked,Winter Validator,StakeLab,Anchor Staking,Masternode24de,KJINCio, CryptoCrew Validators IBCgang,BitNordic,Kiki Finance,openstakenet,OtterSync,Bitference,clubwfh,Validator Deprecated and Merged Please redelagate to AtlasStaking, EarnStash,DECOMMISSIONED AUDITone,Asteroid,0 Fee  Stakewollecom,cyberp3810,Stakincom ,SUNREN  0 Fee,DeCrypto,MKVone,Redelegate before 10072022,NBG,0 Fee MPress,funky,Inactive  Please Redelegate, KysenPool,Insight Finance,KAVAxAiden  High Staking Reward,Bitget  0 Fee,validator closing  please redelgate,Moonshinecc Validation  CM1,0 Fee to 2023  Avaultocom,vinividivici,MANTRA DAO,Stakebg,CLOSED decentralizehk  DHK dao,NQ4NET,DEXhybrid,DelosNode,BNB48Club,0 Fee to TOP 1   meleaxyz ,Atlas Staking  Auto compound rewards ,HbStaking,JupiterIAM,IvoryTower,Ystad,Share Staker  Airdrop  Check Web,101,BoxedCloudnet  0 until 2024,REDELEGATEPrometey,0 Fee  NymbusNode,POSTHUMAN,Staking4All,kavamainnetsk,high_similarity_voters
10, block pane ,4,7,2,9,21,22,43,43,7,5,0.16279069767441862,0.11627906976744186,0.5116279069767442,3,0.046511627906976744,0.13953488372093023,0.16279069767441862,0.20930232558139536,0.13953488372093023,0.13953488372093023,0.11627906976744186,0.06976744186046512,0.023255813953488372,0.06976744186046512,1.0,0.09302325581395349,0.046511627906976744,0.4883720930232558,0.09302325581395349,0.5813953488372093,0.4883720930232558,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.046511627906976744,0.0,0.11627906976744186,0.023255813953488372,0.13953488372093023,0.06976744186046512,0.11627906976744186,0.0,0.06976744186046512,0.09302325581395349,0.0,0.0,0.023255813953488372,0.0,0.4883720930232558,0.06976744186046512,0.0,0.0,0.23255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.23255813953488372,0.023255813953488372,0.13953488372093023,0.13953488372093023,0.046511627906976744,0.4418604651162791,0.023255813953488372,0.4883720930232558,0.11627906976744186,0.023255813953488372,0.20930232558139536,0.0,0.11627906976744186,0.0,0.37209302325581395,0.4883720930232558,0.3953488372093023,0.3488372093023256,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.4883720930232558,0.2558139534883721,0.11627906976744186,0.0,0.4883720930232558,0.0,0.0,0.06976744186046512,0.4883720930232558,0.09302325581395349,0.20930232558139536,0.4883720930232558,0.023255813953488372,0.09302325581395349,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.046511627906976744,0.27906976744186046,0.046511627906976744,0.16279069767441862,0.06976744186046512,0.27906976744186046,0.09302325581395349,0.5116279069767442,0.5813953488372093,0.3953488372093023,0.4883720930232558,0.20930232558139536,0.3023255813953488,0.0,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.18604651162790697,0.09302325581395349,0.09302325581395349,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,[]
11,stakefish,1,1,0,1,5,3,8,43,2,0,0.25,0.0,0.06976744186046512,3,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.09302325581395349,1.0,0.0,0.11627906976744186,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.11627906976744186,0.0,0.023255813953488372,0.0,0.06976744186046512,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.0,0.11627906976744186,0.023255813953488372,0.0,0.023255813953488372,0.0,0.06976744186046512,0.0,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.11627906976744186,0.0,0.0,0.0,0.11627906976744186,0.023255813953488372,0.046511627906976744,0.0,0.11627906976744186,0.0,0.0,0.0,0.11627906976744186,0.0,0.046511627906976744,0.11627906976744186,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.11627906976744186,0.0,0.11627906976744186,0.13953488372093023,0.11627906976744186,0.11627906976744186,0.06976744186046512,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
12,d3akashcloud,19,6,1,0,0,26,26,43,20,21,0.7692307692307693,0.8076923076923077,0.6046511627906976,3,0.46511627906976744,0.32558139534883723,0.3488372093023256,0.16279069767441862,0.0,0.37209302325581395,0.16279069767441862,0.13953488372093023,0.0,0.11627906976744186,0.046511627906976744,0.0,1.0,0.0,0.23255813953488372,0.023255813953488372,0.0,0.32558139534883723,0.18604651162790697,0.46511627906976744,0.046511627906976744,0.20930232558139536,0.4883720930232558,0.23255813953488372,0.20930232558139536,0.27906976744186046,0.18604651162790697,0.27906976744186046,0.46511627906976744,0.0,0.046511627906976744,0.06976744186046512,0.2558139534883721,0.0,0.13953488372093023,0.046511627906976744,0.0,0.0,0.3488372093023256,0.0,0.06976744186046512,0.37209302325581395,0.18604651162790697,0.023255813953488372,0.046511627906976744,0.16279069767441862,0.27906976744186046,0.27906976744186046,0.0,0.16279069767441862,0.20930232558139536,0.0,0.06976744186046512,0.0,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.3023255813953488,0.09302325581395349,0.09302325581395349,0.18604651162790697,0.0,0.0,0.023255813953488372,0.0,0.20930232558139536,0.023255813953488372,0.2558139534883721,0.0,0.3953488372093023,0.0,0.0,0.023255813953488372,0.13953488372093023,0.0,0.4418604651162791,0.0,0.18604651162790697,0.3488372093023256,0.0,0.0,0.16279069767441862,0.0,0.0,0.0,0.4186046511627907,0.0,0.20930232558139536,0.2558139534883721,0.0,0.4186046511627907,0.0,0.16279069767441862,0.023255813953488372,0.0,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.18604651162790697,0.2558139534883721,0.0,0.06976744186046512,0.0,0.13953488372093023,0.0,0.18604651162790697,0.09302325581395349,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.09302325581395349,0.0,0.0,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.06976744186046512,0.11627906976744186,0.023255813953488372,[]
13,Figment,0,0,0,0,42,0,42,43,6,0,0.14285714285714285,0.0,0.0,3,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.4883720930232558,0.11627906976744186,0.0,1.0,0.0,0.6744186046511628,0.9767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9069767441860465,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5116279069767442,0.0,0.7209302325581395,0.0,0.8837209302325582,0.0,0.0,0.0,0.0,0.6046511627906976,0.0,0.6976744186046512,0.9767441860465116,0.8837209302325582,0.5581395348837209,0.0,0.0,0.0,0.9767441860465116,0.23255813953488372,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.9767441860465116,0.0,0.20930232558139536,0.9767441860465116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.0,0.023255813953488372,0.0,0.3023255813953488,0.0,0.9069767441860465,0.7674418604651163,0.5581395348837209,0.9302325581395349,0.3953488372093023,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[' Stakepile', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'Kiln', 'InfStones', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Inactive  Please Redelegate', 'Insight Finance']"
14,Oldcat,13,7,1,4,0,25,25,43,17,16,0.68,0.64,0.5813953488372093,3,0.32558139534883723,0.23255813953488372,0.27906976744186046,0.2558139534883721,0.023255813953488372,0.18604651162790697,0.20930232558139536,0.16279069767441862,0.046511627906976744,0.16279069767441862,0.09302325581395349,0.023255813953488372,0.23255813953488372,0.0,1.0,0.06976744186046512,0.0,0.27906976744186046,0.11627906976744186,0.3023255813953488,0.16279069767441862,0.13953488372093023,0.3953488372093023,0.11627906976744186,0.13953488372093023,0.2558139534883721,0.09302325581395349,0.20930232558139536,0.2558139534883721,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.3023255813953488,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.3023255813953488,0.023255813953488372,0.0,0.2558139534883721,0.13953488372093023,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.20930232558139536,0.32558139534883723,0.023255813953488372,0.18604651162790697,0.11627906976744186,0.06976744186046512,0.09302325581395349,0.0,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.37209302325581395,0.06976744186046512,0.046511627906976744,0.11627906976744186,0.0,0.0,0.023255813953488372,0.0,0.18604651162790697,0.023255813953488372,0.11627906976744186,0.0,0.18604651162790697,0.09302325581395349,0.0,0.0,0.0,0.023255813953488372,0.2558139534883721,0.0,0.18604651162790697,0.32558139534883723,0.0,0.06976744186046512,0.18604651162790697,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.23255813953488372,0.046511627906976744,0.32558139534883723,0.18604651162790697,0.0,0.3488372093023256,0.046511627906976744,0.20930232558139536,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.2558139534883721,0.0,0.18604651162790697,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.023255813953488372,0.18604651162790697,0.0,0.18604651162790697,0.27906976744186046,0.13953488372093023,0.023255813953488372,0.023255813953488372,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.0,[]
15, Stakepile,7,5,0,1,30,13,43,43,8,24,0.18604651162790697,0.5581395348837209,0.3023255813953488,5,0.06976744186046512,0.16279069767441862,0.09302325581395349,0.23255813953488372,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.13953488372093023,0.023255813953488372,0.11627906976744186,0.5813953488372093,0.06976744186046512,0.023255813953488372,0.6744186046511628,0.06976744186046512,1.0,0.6976744186046512,0.11627906976744186,0.023255813953488372,0.09302325581395349,0.11627906976744186,0.023255813953488372,0.11627906976744186,0.0,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.13953488372093023,0.0,0.023255813953488372,0.13953488372093023,0.0,0.0,0.0,0.0,0.7441860465116279,0.09302325581395349,0.0,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.13953488372093023,0.046511627906976744,0.06976744186046512,0.27906976744186046,0.09302325581395349,0.627906976744186,0.0,0.6511627906976745,0.0,0.0,0.11627906976744186,0.0,0.32558139534883723,0.0,0.5116279069767442,0.6976744186046512,0.6046511627906976,0.3953488372093023,0.11627906976744186,0.023255813953488372,0.046511627906976744,0.6976744186046512,0.23255813953488372,0.11627906976744186,0.046511627906976744,0.6511627906976745,0.0,0.0,0.046511627906976744,0.6976744186046512,0.06976744186046512,0.2558139534883721,0.6976744186046512,0.023255813953488372,0.09302325581395349,0.2558139534883721,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.023255813953488372,0.11627906976744186,0.27906976744186046,0.023255813953488372,0.20930232558139536,0.09302325581395349,0.27906976744186046,0.13953488372093023,0.7441860465116279,0.5116279069767442,0.4186046511627907,0.6744186046511628,0.11627906976744186,0.32558139534883723,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.13953488372093023,0.046511627906976744,0.13953488372093023,0.046511627906976744,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,"['Figment', 'CLOSED', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Insight Finance']"
16,CLOSED,0,0,0,0,43,0,43,43,6,27,0.13953488372093023,0.627906976744186,0.0,5,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.4883720930232558,0.11627906976744186,0.0,0.9767441860465116,0.0,0.6976744186046512,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18604651162790697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9302325581395349,0.0,0.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,0.0,0.7441860465116279,0.0,0.9069767441860465,0.0,0.0,0.0,0.0,0.627906976744186,0.0,0.6976744186046512,1.0,0.9069767441860465,0.5581395348837209,0.0,0.0,0.0,1.0,0.23255813953488372,0.0,0.0,0.9534883720930233,0.0,0.0,0.0,1.0,0.0,0.20930232558139536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2558139534883721,0.0,0.023255813953488372,0.0,0.3023255813953488,0.0,0.9302325581395349,0.7674418604651163,0.5581395348837209,0.9534883720930233,0.3953488372093023,0.4418604651162791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Figment', ' Stakepile', 'Please Redelegate', 'ChainodeTech', 'TRGC By Liquify', 'Kiln', 'InfStones', 'Stir', 'Sunflower', 'Staked', 'Masternode24de', 'Kiki Finance', 'Bitference', 'funky', 'Inactive  Please Redelegate', 'Insight Finance']"
17,Citadelone,26,3,0,9,0,38,38,43,23,25,0.6052631578947368,0.6578947368421053,0.8837209302325582,3,0.4883720930232558,0.5813953488372093,0.3488372093023256,0.20930232558139536,0.023255813953488372,0.46511627906976744,0.3488372093023256,0.3023255813953488,0.0,0.23255813953488372,0.06976744186046512,0.0,0.32558139534883723,0.0,0.27906976744186046,0.11627906976744186,0.0,1.0,0.18604651162790697,0.5116279069767442,0.23255813953488372,0.27906976744186046,0.46511627906976744,0.16279069767441862,0.2558139534883721,0.46511627906976744,0.20930232558139536,0.3953488372093023,0.4418604651162791,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.3023255813953488,0.16279069767441862,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.3023255813953488,0.023255813953488372,0.046511627906976744,0.32558139534883723,0.18604651162790697,0.023255813953488372,0.06976744186046512,0.13953488372093023,0.32558139534883723,0.3488372093023256,0.046511627906976744,0.3023255813953488,0.3023255813953488,0.046511627906976744,0.13953488372093023,0.0,0.06976744186046512,0.11627906976744186,0.023255813953488372,0.37209302325581395,0.13953488372093023,0.3023255813953488,0.18604651162790697,0.0,0.0,0.0,0.0,0.4418604651162791,0.023255813953488372,0.20930232558139536,0.0,0.32558139534883723,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.16279069767441862,0.09302325581395349,0.4883720930232558,0.0,0.20930232558139536,0.4186046511627907,0.0,0.023255813953488372,0.23255813953488372,0.13953488372093023,0.046511627906976744,0.09302325581395349,0.46511627906976744,0.0,0.4186046511627907,0.3488372093023256,0.023255813953488372,0.46511627906976744,0.09302325581395349,0.11627906976744186,0.18604651162790697,0.06976744186046512,0.046511627906976744,0.20930232558139536,0.023255813953488372,0.18604651162790697,0.13953488372093023,0.023255813953488372,0.11627906976744186,0.0,0.23255813953488372,0.046511627906976744,0.23255813953488372,0.23255813953488372,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.13953488372093023,0.023255813953488372,[]
18,Frens ,13,1,0,2,0,16,16,43,13,12,0.8125,0.75,0.37209302325581395,3,0.2558139534883721,0.23255813953488372,0.18604651162790697,0.11627906976744186,0.023255813953488372,0.23255813953488372,0.20930232558139536,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.0,0.18604651162790697,0.0,0.11627906976744186,0.023255813953488372,0.0,0.18604651162790697,1.0,0.27906976744186046,0.046511627906976744,0.13953488372093023,0.27906976744186046,0.13953488372093023,0.13953488372093023,0.20930232558139536,0.13953488372093023,0.23255813953488372,0.3023255813953488,0.0,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.0,0.13953488372093023,0.0,0.023255813953488372,0.20930232558139536,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.18604651162790697,0.2558139534883721,0.0,0.023255813953488372,0.18604651162790697,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.20930232558139536,0.046511627906976744,0.09302325581395349,0.13953488372093023,0.0,0.0,0.023255813953488372,0.0,0.16279069767441862,0.0,0.16279069767441862,0.0,0.2558139534883721,0.023255813953488372,0.0,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.27906976744186046,0.0,0.09302325581395349,0.16279069767441862,0.0,0.0,0.11627906976744186,0.0,0.0,0.0,0.27906976744186046,0.0,0.06976744186046512,0.13953488372093023,0.0,0.27906976744186046,0.0,0.06976744186046512,0.046511627906976744,0.0,0.046511627906976744,0.06976744186046512,0.0,0.06976744186046512,0.16279069767441862,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.06976744186046512,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.0,0.046511627906976744,0.06976744186046512,0.09302325581395349,0.0,[]
19,Cosmostation,30,6,0,5,0,41,41,43,31,36,0.7560975609756098,0.8780487804878049,0.9534883720930233,3,0.6744186046511628,0.5116279069767442,0.5581395348837209,0.3488372093023256,0.0,0.627906976744186,0.4186046511627907,0.2558139534883721,0.046511627906976744,0.3488372093023256,0.06976744186046512,0.023255813953488372,0.46511627906976744,0.0,0.3023255813953488,0.09302325581395349,0.0,0.5116279069767442,0.27906976744186046,1.0,0.18604651162790697,0.2558139534883721,0.6511627906976745,0.20930232558139536,0.2558139534883721,0.46511627906976744,0.3953488372093023,0.46511627906976744,0.5581395348837209,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.4418604651162791,0.023255813953488372,0.13953488372093023,0.09302325581395349,0.046511627906976744,0.046511627906976744,0.5116279069767442,0.023255813953488372,0.09302325581395349,0.5116279069767442,0.23255813953488372,0.023255813953488372,0.11627906976744186,0.20930232558139536,0.3488372093023256,0.46511627906976744,0.023255813953488372,0.27906976744186046,0.3488372093023256,0.046511627906976744,0.18604651162790697,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.046511627906976744,0.5348837209302325,0.13953488372093023,0.16279069767441862,0.23255813953488372,0.0,0.0,0.0,0.0,0.4186046511627907,0.046511627906976744,0.32558139534883723,0.0,0.4883720930232558,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.18604651162790697,0.046511627906976744,0.6046511627906976,0.0,0.4186046511627907,0.4418604651162791,0.0,0.046511627906976744,0.3488372093023256,0.09302325581395349,0.11627906976744186,0.06976744186046512,0.6046511627906976,0.023255813953488372,0.5116279069767442,0.3953488372093023,0.046511627906976744,0.6744186046511628,0.023255813953488372,0.18604651162790697,0.13953488372093023,0.023255813953488372,0.046511627906976744,0.37209302325581395,0.023255813953488372,0.2558139534883721,0.2558139534883721,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.27906976744186046,0.06976744186046512,0.20930232558139536,0.20930232558139536,0.18604651162790697,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.16279069767441862,0.0,0.0,0.046511627906976744,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.16279069767441862,0.023255813953488372,"[' AutoStake  Slash Protected', 'Chorus One', 'polkachucom', 'BitNordic', '0 Fee  Stakewollecom', 'MKVone']"
20,Kleomedes,6,6,0,16,0,28,28,43,8,17,0.2857142857142857,0.6071428571428571,0.6511627906976745,1,0.16279069767441862,0.20930232558139536,0.18604651162790697,0.3953488372093023,0.0,0.11627906976744186,0.06976744186046512,0.11627906976744186,0.023255813953488372,0.18604651162790697,0.13953488372093023,0.0,0.046511627906976744,0.0,0.16279069767441862,0.11627906976744186,0.0,0.23255813953488372,0.046511627906976744,0.18604651162790697,1.0,0.13953488372093023,0.20930232558139536,0.023255813953488372,0.046511627906976744,0.20930232558139536,0.16279069767441862,0.11627906976744186,0.13953488372093023,0.023255813953488372,0.18604651162790697,0.06976744186046512,0.23255813953488372,0.3023255813953488,0.023255813953488372,0.13953488372093023,0.0,0.023255813953488372,0.18604651162790697,0.0,0.0,0.13953488372093023,0.09302325581395349,0.0,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.18604651162790697,0.046511627906976744,0.27906976744186046,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.0,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.16279069767441862,0.046511627906976744,0.18604651162790697,0.0,0.0,0.0,0.023255813953488372,0.0,0.13953488372093023,0.023255813953488372,0.06976744186046512,0.0,0.11627906976744186,0.09302325581395349,0.023255813953488372,0.0,0.0,0.2558139534883721,0.11627906976744186,0.0,0.3023255813953488,0.2558139534883721,0.0,0.023255813953488372,0.11627906976744186,0.09302325581395349,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.0,0.4883720930232558,0.13953488372093023,0.0,0.20930232558139536,0.046511627906976744,0.06976744186046512,0.3488372093023256,0.046511627906976744,0.06976744186046512,0.11627906976744186,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.11627906976744186,0.023255813953488372,0.13953488372093023,0.20930232558139536,0.18604651162790697,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,[]
21,Coinage x DAIC,9,1,0,11,0,21,21,43,10,11,0.47619047619047616,0.5238095238095238,0.4883720930232558,3,0.23255813953488372,0.23255813953488372,0.13953488372093023,0.18604651162790697,0.11627906976744186,0.18604651162790697,0.16279069767441862,0.06976744186046512,0.0,0.09302325581395349,0.09302325581395349,0.0,0.20930232558139536,0.0,0.13953488372093023,0.023255813953488372,0.0,0.27906976744186046,0.13953488372093023,0.2558139534883721,0.13953488372093023,1.0,0.18604651162790697,0.09302325581395349,0.16279069767441862,0.20930232558139536,0.18604651162790697,0.18604651162790697,0.2558139534883721,0.0,0.09302325581395349,0.023255813953488372,0.09302325581395349,0.16279069767441862,0.11627906976744186,0.0,0.0,0.0,0.13953488372093023,0.0,0.046511627906976744,0.13953488372093023,0.16279069767441862,0.0,0.046511627906976744,0.046511627906976744,0.13953488372093023,0.2558139534883721,0.0,0.20930232558139536,0.11627906976744186,0.0,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.20930232558139536,0.06976744186046512,0.23255813953488372,0.13953488372093023,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.09302325581395349,0.0,0.11627906976744186,0.0,0.0,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.27906976744186046,0.0,0.13953488372093023,0.11627906976744186,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.20930232558139536,0.0,0.18604651162790697,0.11627906976744186,0.0,0.18604651162790697,0.0,0.11627906976744186,0.20930232558139536,0.0,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.0,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.0,[]
