,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Imperatorco, AutoStake  Slash Protected,StakeWithUs,BHarvest,StakeLabzone,Crosnest,Chorus One,Forbole,Bi23 Labs,POSTHUMAN  StakeDrop,Notional,jabbey,Smart Stake ,WhisperNode ,Figment,Golden Ratio Staking,Ubik Capital,Stakelyio,ECO Stake ,Citadelone,Informal Systems, LavenderFive Nodes ,Frens ,Cosmostation,DOUBLETOP,White Whale,BlockHunters ,Coinage x DAIC,Dora Factory,Keplr,Stakecito,DSRV,BronBro,Allnodes,Trust Nodes,Everstake,PRYZM  StakeDrop,SCVSecurity,Please Redelegate,redelegateplease,nysanetwork,Stakewollecom  Autocompound,Architect Nodes,PFC  Stake for SOUL airdrop,Huobi,cosmosrescue, polkachucom,inactive,w3coins, CryptoCrew Validators,TTT ,coinhallorg ,Twinstake,Kiln,HighStakesch  Stake for Airdrop,InfStones,BwareLabs,AUDITone,Staked,Synergy Nodes,Contribution DAO,Ledger by Chorus One,FinoaConsensusServices,undelegate,POSTCAPITALIST,Black Panther  Delegate for Claimdrop,Innovating Capital,Open DeFi,TokenStationapp  Qwerty,Injective Node 0, Crypteloid,50 Validator  Airdrop ,please redelegate  shutting down,Ready Block,redelegate to StakeLab,Liquify,Helios Staking,HashQuark,Talis Protocol,Injective Finance,Dojo,BitNordic,Ormanxyz,Swiss Staking  Bare Metal  Bunker,Injective Node 3,Injective Node 1,Do Not Delegate,Hoss Army by 01node,Blockapsis,Oni  Stake for BoostDrop ,PartnerStaking  Timeworxio Airdrop,Cosmic Validator  Top Uptime  Autocompound,kingnodes ,Daily ExtraRewards  Nodeof Cosmonauts,Decentrio,NODEJUMPER,Hex Technologies,A41,Neptune Foundation,gumi,Felix,NTT Digital,high_similarity_voters
40,nysanetwork,1,0,0,0,6,1,7,139,7,7,1.0,1.0,0.007194244604316547,7,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.02877697841726619,0.0,0.007194244604316547,0.050359712230215826,0.014388489208633094,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.04316546762589928,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.04316546762589928,0.0,0.050359712230215826,0.0,0.007194244604316547,0.050359712230215826,0.04316546762589928,0.0,0.0,0.007194244604316547,0.0,0.0,0.04316546762589928,0.04316546762589928,1.0,0.007194244604316547,0.050359712230215826,0.007194244604316547,0.02158273381294964,0.0,0.007194244604316547,0.04316546762589928,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.04316546762589928,0.007194244604316547,0.0,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.0,0.050359712230215826,0.050359712230215826,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.050359712230215826,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.050359712230215826,0.04316546762589928,0.02877697841726619,0.04316546762589928,0.014388489208633094,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
41,Stakewollecom  Autocompound,56,7,0,54,0,117,117,139,87,86,0.7435897435897436,0.7350427350427351,0.841726618705036,6,0.5899280575539568,0.539568345323741,0.30935251798561153,0.30935251798561153,0.17985611510791366,0.28776978417266186,0.6258992805755396,0.15827338129496402,0.02158273381294964,0.35251798561151076,0.02158273381294964,0.007194244604316547,0.5611510791366906,0.3381294964028777,0.007194244604316547,0.2949640287769784,0.302158273381295,0.460431654676259,0.39568345323741005,0.5323741007194245,0.4748201438848921,0.3237410071942446,0.39568345323741005,0.5539568345323741,0.11510791366906475,0.5827338129496403,0.0,0.3597122302158273,0.302158273381295,0.15827338129496402,0.3597122302158273,0.10071942446043165,0.19424460431654678,0.3597122302158273,0.35251798561151076,0.460431654676259,0.08633093525179857,0.4748201438848921,0.007194244604316547,0.0,0.007194244604316547,1.0,0.007194244604316547,0.4028776978417266,0.0,0.2517985611510791,0.4172661870503597,0.007194244604316547,0.04316546762589928,0.17266187050359713,0.22302158273381295,0.4748201438848921,0.26618705035971224,0.41007194244604317,0.33093525179856115,0.0,0.34532374100719426,0.2446043165467626,0.0,0.0,0.16546762589928057,0.35251798561151076,0.1223021582733813,0.007194244604316547,0.0,0.1366906474820144,0.04316546762589928,0.0,0.2589928057553957,0.0,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.007194244604316547,0.02158273381294964,0.0,0.1510791366906475,0.007194244604316547,0.4316546762589928,0.014388489208633094,0.26618705035971224,0.15827338129496402,0.0,0.1079136690647482,0.0,0.0,0.007194244604316547,0.2805755395683453,0.3381294964028777,0.2949640287769784,0.11510791366906475,0.5539568345323741,0.4028776978417266,0.007194244604316547,0.33093525179856115,0.02877697841726619,0.3381294964028777,0.38848920863309355,0.2014388489208633,0.10071942446043165,0.17266187050359713,0.014388489208633094,['Chorus One']
42,Architect Nodes,1,0,0,0,31,1,32,139,32,15,1.0,0.46875,0.007194244604316547,7,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.05755395683453238,0.0,0.007194244604316547,0.2302158273381295,0.014388489208633094,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.22302158273381295,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.05755395683453238,0.0,0.22302158273381295,0.0,0.007194244604316547,0.15827338129496402,0.22302158273381295,0.0,0.0,0.007194244604316547,0.0,0.0,0.20863309352517986,0.22302158273381295,0.050359712230215826,0.007194244604316547,1.0,0.007194244604316547,0.02158273381294964,0.0,0.007194244604316547,0.2158273381294964,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.22302158273381295,0.007194244604316547,0.0,0.2158273381294964,0.22302158273381295,0.22302158273381295,0.0,0.2302158273381295,0.2302158273381295,0.19424460431654678,0.22302158273381295,0.22302158273381295,0.20863309352517986,0.2014388489208633,0.2158273381294964,0.2158273381294964,0.22302158273381295,0.22302158273381295,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
43,PFC  Stake for SOUL airdrop,44,4,0,42,0,90,90,139,68,67,0.7555555555555555,0.7444444444444445,0.6474820143884892,6,0.460431654676259,0.4028776978417266,0.2589928057553957,0.17985611510791366,0.1223021582733813,0.2733812949640288,0.45323741007194246,0.2158273381294964,0.02158273381294964,0.2446043165467626,0.007194244604316547,0.007194244604316547,0.43884892086330934,0.2949640287769784,0.0,0.2589928057553957,0.28776978417266186,0.2805755395683453,0.28776978417266186,0.3669064748201439,0.28776978417266186,0.22302158273381295,0.3597122302158273,0.5107913669064749,0.15827338129496402,0.4460431654676259,0.0,0.3381294964028777,0.2733812949640288,0.014388489208633094,0.2805755395683453,0.14388489208633093,0.2158273381294964,0.2589928057553957,0.30935251798561153,0.3597122302158273,0.10071942446043165,0.2949640287769784,0.0,0.007194244604316547,0.007194244604316547,0.4028776978417266,0.007194244604316547,1.0,0.0,0.2158273381294964,0.28776978417266186,0.0,0.04316546762589928,0.1223021582733813,0.16546762589928057,0.45323741007194246,0.2446043165467626,0.3381294964028777,0.34532374100719426,0.0,0.2302158273381295,0.2589928057553957,0.0,0.0,0.17266187050359713,0.2949640287769784,0.08633093525179857,0.007194244604316547,0.0,0.12949640287769784,0.02877697841726619,0.0,0.2014388489208633,0.0,0.0,0.03597122302158273,0.007194244604316547,0.007194244604316547,0.02158273381294964,0.0,0.1366906474820144,0.0,0.2949640287769784,0.014388489208633094,0.26618705035971224,0.1223021582733813,0.007194244604316547,0.1223021582733813,0.0,0.0,0.0,0.1510791366906475,0.38848920863309355,0.2158273381294964,0.06474820143884892,0.4244604316546763,0.26618705035971224,0.007194244604316547,0.2446043165467626,0.0,0.23741007194244604,0.23741007194244604,0.10071942446043165,0.0,0.06474820143884892,0.0,[]
44,Huobi,1,0,0,0,3,1,4,139,3,3,0.75,0.75,0.007194244604316547,7,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.02877697841726619,0.0,0.0,0.02158273381294964,0.014388489208633094,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.02158273381294964,0.0,0.007194244604316547,0.0,0.0,0.02158273381294964,0.0,0.02158273381294964,0.0,0.0,0.02158273381294964,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.0,0.02158273381294964,0.0,1.0,0.0,0.0,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.02158273381294964,0.0,0.0,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.0,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.014388489208633094,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.02158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
45,cosmosrescue,25,13,1,22,0,61,61,139,36,61,0.5901639344262295,1.0,0.43884892086330934,4,0.2302158273381295,0.2589928057553957,0.1079136690647482,0.1366906474820144,0.1223021582733813,0.1223021582733813,0.2805755395683453,0.1079136690647482,0.0,0.1366906474820144,0.0,0.0,0.2158273381294964,0.2589928057553957,0.0,0.11510791366906475,0.09352517985611511,0.18705035971223022,0.19424460431654678,0.2158273381294964,0.23741007194244604,0.17266187050359713,0.20863309352517986,0.2517985611510791,0.05755395683453238,0.23741007194244604,0.0,0.2014388489208633,0.12949640287769784,0.0,0.17985611510791366,0.09352517985611511,0.1366906474820144,0.2733812949640288,0.16546762589928057,0.20863309352517986,0.050359712230215826,0.23741007194244604,0.0,0.0,0.0,0.2517985611510791,0.0,0.2158273381294964,0.0,1.0,0.19424460431654678,0.0,0.0,0.1510791366906475,0.1079136690647482,0.22302158273381295,0.12949640287769784,0.17985611510791366,0.14388489208633093,0.0,0.18705035971223022,0.1366906474820144,0.0,0.0,0.1223021582733813,0.15827338129496402,0.04316546762589928,0.0,0.0,0.06474820143884892,0.0,0.0,0.1079136690647482,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.06474820143884892,0.0,0.17985611510791366,0.014388489208633094,0.14388489208633093,0.050359712230215826,0.0,0.06474820143884892,0.0,0.0,0.0,0.14388489208633093,0.20863309352517986,0.2014388489208633,0.04316546762589928,0.28776978417266186,0.23741007194244604,0.0,0.2302158273381295,0.0,0.16546762589928057,0.12949640287769784,0.08633093525179857,0.0,0.050359712230215826,0.0,[]
46, polkachucom,117,7,0,1,0,125,125,139,49,125,0.392,1.0,0.8992805755395683,7,0.3669064748201439,0.48201438848920863,0.22302158273381295,0.5755395683453237,0.302158273381295,0.1366906474820144,0.2949640287769784,0.12949640287769784,0.07913669064748201,0.4748201438848921,0.02158273381294964,0.007194244604316547,0.2517985611510791,0.302158273381295,0.007194244604316547,0.09352517985611511,0.050359712230215826,0.3381294964028777,0.7553956834532374,0.4172661870503597,0.5755395683453237,0.6402877697841727,0.34532374100719426,0.5107913669064749,0.050359712230215826,0.3597122302158273,0.0,0.17985611510791366,0.1366906474820144,0.1223021582733813,0.5107913669064749,0.07913669064748201,0.15827338129496402,0.5323741007194245,0.02877697841726619,0.4028776978417266,0.05755395683453238,0.4316546762589928,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.4172661870503597,0.007194244604316547,0.28776978417266186,0.0,0.19424460431654678,1.0,0.007194244604316547,0.06474820143884892,0.19424460431654678,0.34532374100719426,0.2302158273381295,0.007194244604316547,0.1079136690647482,0.18705035971223022,0.0,0.6546762589928058,0.2014388489208633,0.0,0.0,0.2949640287769784,0.007194244604316547,0.1510791366906475,0.007194244604316547,0.007194244604316547,0.2014388489208633,0.04316546762589928,0.0,0.2805755395683453,0.0,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.007194244604316547,0.03597122302158273,0.0,0.02158273381294964,0.007194244604316547,0.4028776978417266,0.014388489208633094,0.014388489208633094,0.16546762589928057,0.014388489208633094,0.12949640287769784,0.0,0.0,0.007194244604316547,0.49640287769784175,0.2158273381294964,0.5251798561151079,0.2517985611510791,0.302158273381295,0.2517985611510791,0.02158273381294964,0.17266187050359713,0.02877697841726619,0.014388489208633094,0.3237410071942446,0.2158273381294964,0.17266187050359713,0.12949640287769784,0.0,"['ECO Stake ', ' LavenderFive Nodes ', 'BwareLabs']"
47,inactive,1,0,0,0,84,1,85,139,30,30,0.35294117647058826,0.35294117647058826,0.007194244604316547,6,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.05755395683453238,0.0,0.007194244604316547,0.23741007194244604,0.02158273381294964,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.02158273381294964,0.0,0.2949640287769784,0.0,0.007194244604316547,0.0,0.007194244604316547,0.05755395683453238,0.0,0.20863309352517986,0.0,0.007194244604316547,0.1510791366906475,0.43884892086330934,0.0,0.0,0.0,0.0,0.0,0.26618705035971224,0.5539568345323741,0.04316546762589928,0.007194244604316547,0.2158273381294964,0.0,0.02158273381294964,0.0,0.007194244604316547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.2158273381294964,0.0,0.0,0.4748201438848921,0.60431654676259,0.5539568345323741,0.0,0.5323741007194245,0.2158273381294964,0.18705035971223022,0.5539568345323741,0.60431654676259,0.5971223021582733,0.2446043165467626,0.38848920863309355,0.2158273381294964,0.2158273381294964,0.20863309352517986,0.2014388489208633,0.10071942446043165,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12949640287769784,0.0,0.0,"['Synergy Nodes', 'Innovating Capital']"
48,w3coins,6,4,0,2,0,12,12,139,9,12,0.75,1.0,0.08633093525179857,4,0.04316546762589928,0.050359712230215826,0.06474820143884892,0.06474820143884892,0.04316546762589928,0.02877697841726619,0.04316546762589928,0.07194244604316546,0.0,0.050359712230215826,0.007194244604316547,0.007194244604316547,0.05755395683453238,0.07913669064748201,0.0,0.07194244604316546,0.050359712230215826,0.05755395683453238,0.050359712230215826,0.02877697841726619,0.07194244604316546,0.04316546762589928,0.06474820143884892,0.03597122302158273,0.007194244604316547,0.07194244604316546,0.0,0.014388489208633094,0.04316546762589928,0.0,0.05755395683453238,0.05755395683453238,0.02158273381294964,0.04316546762589928,0.03597122302158273,0.04316546762589928,0.0,0.04316546762589928,0.0,0.02158273381294964,0.007194244604316547,0.04316546762589928,0.007194244604316547,0.04316546762589928,0.0,0.0,0.06474820143884892,0.0,1.0,0.050359712230215826,0.02158273381294964,0.03597122302158273,0.014388489208633094,0.03597122302158273,0.007194244604316547,0.0,0.03597122302158273,0.050359712230215826,0.0,0.0,0.05755395683453238,0.014388489208633094,0.05755395683453238,0.007194244604316547,0.0,0.02877697841726619,0.007194244604316547,0.0,0.04316546762589928,0.0,0.0,0.014388489208633094,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.02877697841726619,0.0,0.014388489208633094,0.050359712230215826,0.0,0.05755395683453238,0.0,0.0,0.0,0.007194244604316547,0.04316546762589928,0.014388489208633094,0.014388489208633094,0.05755395683453238,0.050359712230215826,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
49, CryptoCrew Validators,24,69,2,13,0,108,108,139,25,25,0.23148148148148148,0.23148148148148148,0.7769784172661871,6,0.18705035971223022,0.1510791366906475,0.07913669064748201,0.18705035971223022,0.09352517985611511,0.2302158273381295,0.15827338129496402,0.07913669064748201,0.0,0.18705035971223022,0.007194244604316547,0.007194244604316547,0.1366906474820144,0.2517985611510791,0.0,0.1510791366906475,0.07913669064748201,0.17985611510791366,0.17985611510791366,0.12949640287769784,0.18705035971223022,0.12949640287769784,0.19424460431654678,0.16546762589928057,0.02877697841726619,0.16546762589928057,0.0,0.1223021582733813,0.1079136690647482,0.04316546762589928,0.3669064748201439,0.20863309352517986,0.1079136690647482,0.2805755395683453,0.1079136690647482,0.26618705035971224,0.02877697841726619,0.14388489208633093,0.0,0.02158273381294964,0.007194244604316547,0.17266187050359713,0.007194244604316547,0.1223021582733813,0.0,0.1510791366906475,0.19424460431654678,0.0,0.050359712230215826,1.0,0.09352517985611511,0.1223021582733813,0.09352517985611511,0.1079136690647482,0.05755395683453238,0.0,0.1510791366906475,0.05755395683453238,0.0,0.0,0.10071942446043165,0.09352517985611511,0.07194244604316546,0.007194244604316547,0.0,0.02877697841726619,0.02158273381294964,0.0,0.11510791366906475,0.0,0.0,0.014388489208633094,0.007194244604316547,0.007194244604316547,0.0,0.0,0.02877697841726619,0.007194244604316547,0.14388489208633093,0.014388489208633094,0.03597122302158273,0.07913669064748201,0.0,0.07913669064748201,0.0,0.0,0.0,0.1366906474820144,0.09352517985611511,0.1510791366906475,0.05755395683453238,0.14388489208633093,0.26618705035971224,0.014388489208633094,0.20863309352517986,0.0,0.09352517985611511,0.07913669064748201,0.07913669064748201,0.05755395683453238,0.050359712230215826,0.007194244604316547,[]
50,TTT ,47,1,0,5,0,53,53,139,20,48,0.37735849056603776,0.9056603773584906,0.381294964028777,7,0.17266187050359713,0.20863309352517986,0.07913669064748201,0.18705035971223022,0.19424460431654678,0.050359712230215826,0.15827338129496402,0.05755395683453238,0.0,0.2589928057553957,0.0,0.0,0.11510791366906475,0.10071942446043165,0.0,0.04316546762589928,0.014388489208633094,0.14388489208633093,0.34532374100719426,0.15827338129496402,0.28776978417266186,0.30935251798561153,0.14388489208633093,0.18705035971223022,0.02158273381294964,0.12949640287769784,0.0,0.11510791366906475,0.050359712230215826,0.0,0.17266187050359713,0.03597122302158273,0.07913669064748201,0.2517985611510791,0.02158273381294964,0.19424460431654678,0.03597122302158273,0.20863309352517986,0.0,0.007194244604316547,0.0,0.22302158273381295,0.0,0.16546762589928057,0.0,0.1079136690647482,0.34532374100719426,0.0,0.02158273381294964,0.09352517985611511,1.0,0.1223021582733813,0.03597122302158273,0.03597122302158273,0.07913669064748201,0.0,0.2949640287769784,0.12949640287769784,0.0,0.0,0.17266187050359713,0.03597122302158273,0.07194244604316546,0.0,0.0,0.1366906474820144,0.03597122302158273,0.0,0.17985611510791366,0.0,0.0,0.014388489208633094,0.0,0.007194244604316547,0.0,0.0,0.02877697841726619,0.0,0.23741007194244604,0.014388489208633094,0.04316546762589928,0.09352517985611511,0.0,0.07194244604316546,0.0,0.0,0.0,0.22302158273381295,0.1510791366906475,0.26618705035971224,0.05755395683453238,0.11510791366906475,0.08633093525179857,0.0,0.050359712230215826,0.02877697841726619,0.014388489208633094,0.1366906474820144,0.04316546762589928,0.0,0.03597122302158273,0.0,[]
51,coinhallorg ,30,4,0,58,0,92,92,139,80,82,0.8695652173913043,0.8913043478260869,0.6618705035971223,6,0.5251798561151079,0.38848920863309355,0.2302158273381295,0.17985611510791366,0.11510791366906475,0.3669064748201439,0.5539568345323741,0.18705035971223022,0.0,0.2446043165467626,0.0,0.0,0.5035971223021583,0.34532374100719426,0.0,0.35251798561151076,0.33093525179856115,0.35251798561151076,0.23741007194244604,0.41007194244604317,0.302158273381295,0.2014388489208633,0.39568345323741005,0.5035971223021583,0.1366906474820144,0.5107913669064749,0.0,0.38848920863309355,0.35251798561151076,0.06474820143884892,0.23741007194244604,0.11510791366906475,0.2014388489208633,0.2733812949640288,0.4316546762589928,0.4244604316546763,0.11510791366906475,0.38848920863309355,0.0,0.007194244604316547,0.0,0.4748201438848921,0.0,0.45323741007194246,0.0,0.22302158273381295,0.2302158273381295,0.0,0.03597122302158273,0.1223021582733813,0.1223021582733813,1.0,0.3381294964028777,0.4676258992805755,0.34532374100719426,0.0,0.2158273381294964,0.2302158273381295,0.0,0.0,0.12949640287769784,0.4172661870503597,0.07194244604316546,0.0,0.0,0.10071942446043165,0.007194244604316547,0.0,0.17985611510791366,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.15827338129496402,0.0,0.37410071942446044,0.014388489208633094,0.33093525179856115,0.08633093525179857,0.0,0.08633093525179857,0.0,0.0,0.0,0.17985611510791366,0.39568345323741005,0.20863309352517986,0.09352517985611511,0.539568345323741,0.3597122302158273,0.0,0.28776978417266186,0.0,0.3669064748201439,0.302158273381295,0.14388489208633093,0.03597122302158273,0.1223021582733813,0.014388489208633094,[]
52,Twinstake,0,0,0,91,0,91,91,139,45,46,0.4945054945054945,0.5054945054945055,0.6546762589928058,6,0.3381294964028777,0.2446043165467626,0.2158273381294964,0.0,0.02158273381294964,0.4172661870503597,0.381294964028777,0.1510791366906475,0.0,0.06474820143884892,0.0,0.0,0.4172661870503597,0.18705035971223022,0.0,0.4316546762589928,0.39568345323741005,0.22302158273381295,0.007194244604316547,0.30935251798561153,0.07194244604316546,0.0,0.2014388489208633,0.2733812949640288,0.09352517985611511,0.30935251798561153,0.0,0.381294964028777,0.30935251798561153,0.02158273381294964,0.050359712230215826,0.17266187050359713,0.10071942446043165,0.05755395683453238,0.6187050359712231,0.20863309352517986,0.08633093525179857,0.23741007194244604,0.0,0.007194244604316547,0.0,0.26618705035971224,0.0,0.2446043165467626,0.0,0.12949640287769784,0.007194244604316547,0.0,0.014388489208633094,0.09352517985611511,0.03597122302158273,0.3381294964028777,1.0,0.5539568345323741,0.30935251798561153,0.0,0.007194244604316547,0.1223021582733813,0.0,0.0,0.014388489208633094,0.6546762589928058,0.0,0.0,0.0,0.050359712230215826,0.007194244604316547,0.0,0.06474820143884892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23741007194244604,0.0,0.20863309352517986,0.0,0.49640287769784175,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.09352517985611511,0.23741007194244604,0.02158273381294964,0.06474820143884892,0.35251798561151076,0.16546762589928057,0.0,0.15827338129496402,0.0,0.5035971223021583,0.1510791366906475,0.1079136690647482,0.0,0.07194244604316546,0.05755395683453238,"['Trust Nodes', 'Ledger by Chorus One']"
53,Kiln,11,5,0,91,0,107,107,139,74,76,0.6915887850467289,0.7102803738317757,0.7697841726618705,6,0.49640287769784175,0.381294964028777,0.2805755395683453,0.10071942446043165,0.050359712230215826,0.48201438848920863,0.539568345323741,0.2014388489208633,0.0,0.19424460431654678,0.007194244604316547,0.007194244604316547,0.4892086330935252,0.34532374100719426,0.0,0.5107913669064749,0.48201438848920863,0.3381294964028777,0.10071942446043165,0.460431654676259,0.2302158273381295,0.06474820143884892,0.30935251798561153,0.4244604316546763,0.1366906474820144,0.5035971223021583,0.0,0.43884892086330934,0.38848920863309355,0.11510791366906475,0.16546762589928057,0.16546762589928057,0.1223021582733813,0.12949640287769784,0.6906474820143885,0.3597122302158273,0.10071942446043165,0.39568345323741005,0.0,0.03597122302158273,0.007194244604316547,0.41007194244604317,0.007194244604316547,0.3381294964028777,0.0,0.17985611510791366,0.1079136690647482,0.0,0.03597122302158273,0.1079136690647482,0.03597122302158273,0.4676258992805755,0.5539568345323741,1.0,0.35251798561151076,0.0,0.09352517985611511,0.17985611510791366,0.0,0.0,0.05755395683453238,0.6546762589928058,0.04316546762589928,0.007194244604316547,0.0,0.07194244604316546,0.007194244604316547,0.0,0.12949640287769784,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.2517985611510791,0.0,0.3237410071942446,0.0,0.48201438848920863,0.02158273381294964,0.0,0.06474820143884892,0.0,0.0,0.0,0.15827338129496402,0.31654676258992803,0.07913669064748201,0.07913669064748201,0.5539568345323741,0.3237410071942446,0.014388489208633094,0.2949640287769784,0.0,0.5539568345323741,0.28776978417266186,0.2014388489208633,0.04316546762589928,0.12949640287769784,0.05755395683453238,"['Trust Nodes', 'Ledger by Chorus One']"
54,HighStakesch  Stake for Airdrop,32,2,0,55,0,89,89,139,50,89,0.5617977528089888,1.0,0.6402877697841727,0,0.3597122302158273,0.3597122302158273,0.33093525179856115,0.08633093525179857,0.08633093525179857,0.28776978417266186,0.381294964028777,0.1366906474820144,0.09352517985611511,0.1223021582733813,0.02158273381294964,0.0,0.37410071942446044,0.20863309352517986,0.007194244604316547,0.22302158273381295,0.37410071942446044,0.2517985611510791,0.09352517985611511,0.3669064748201439,0.14388489208633093,0.07913669064748201,0.22302158273381295,0.460431654676259,0.12949640287769784,0.35251798561151076,0.0,0.3237410071942446,0.2733812949640288,0.0,0.22302158273381295,0.15827338129496402,0.1223021582733813,0.1366906474820144,0.3381294964028777,0.22302158273381295,0.10071942446043165,0.2517985611510791,0.007194244604316547,0.014388489208633094,0.0,0.33093525179856115,0.0,0.34532374100719426,0.007194244604316547,0.14388489208633093,0.18705035971223022,0.007194244604316547,0.007194244604316547,0.05755395683453238,0.07913669064748201,0.34532374100719426,0.30935251798561153,0.35251798561151076,1.0,0.0,0.07913669064748201,0.23741007194244604,0.0,0.0,0.09352517985611511,0.35251798561151076,0.04316546762589928,0.0,0.014388489208633094,0.07913669064748201,0.014388489208633094,0.0,0.17266187050359713,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.04316546762589928,0.0,0.20863309352517986,0.007194244604316547,0.2158273381294964,0.014388489208633094,0.34532374100719426,0.07194244604316546,0.014388489208633094,0.08633093525179857,0.0,0.0,0.007194244604316547,0.06474820143884892,0.35251798561151076,0.09352517985611511,0.050359712230215826,0.34532374100719426,0.19424460431654678,0.007194244604316547,0.15827338129496402,0.0,0.23741007194244604,0.17266187050359713,0.02877697841726619,0.0,0.0,0.0,[]
55,InfStones,0,0,0,0,31,0,31,139,31,31,1.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.0,0.22302158273381295,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.22302158273381295,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.2158273381294964,0.0,0.0,0.1510791366906475,0.22302158273381295,0.0,0.0,0.0,0.0,0.0,0.20863309352517986,0.22302158273381295,0.04316546762589928,0.0,0.22302158273381295,0.0,0.02158273381294964,0.0,0.0,0.2158273381294964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2158273381294964,0.22302158273381295,0.22302158273381295,0.0,0.22302158273381295,0.22302158273381295,0.19424460431654678,0.22302158273381295,0.22302158273381295,0.20863309352517986,0.19424460431654678,0.2158273381294964,0.2158273381294964,0.22302158273381295,0.2158273381294964,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
